user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
GCF_001506665.1_ASM150666v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.13	0.93	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.13	0.93	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 91.01, 0.87; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.19, 0.8; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.09, 0.87; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.36, 0.78; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.16, 0.82; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.04, 0.76; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.31, 0.44; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.22, 0.46; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 79.15, 0.43; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.05, 0.49; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.02, 0.45; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.01, 0.47; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.96, 0.5; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.87, 0.48; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.86, 0.48; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.81, 0.53; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.65, 0.46; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.49, 0.45; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.46, 0.44; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.4, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.95, 0.22	94.62	11	N/A	N/A
GCF_001507145.1_ASM150714v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.17	0.93	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.17	0.93	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 91.06, 0.87; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.28, 0.77; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.06, 0.89; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.38, 0.78; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.16, 0.83; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.03, 0.77; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.33, 0.44; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.16, 0.46; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.04, 0.47; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.02, 0.49; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.01, 0.45; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.99, 0.5; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.93, 0.48; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.88, 0.48; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.88, 0.45; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.83, 0.51; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.56, 0.45; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.47, 0.44; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.44, 0.44; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.36, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.94, 0.22	94.62	11	N/A	N/A
GCF_000934305.1_ASM93430v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.67	0.95	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.67	0.95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 91.04, 0.89; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.93, 0.77; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.08, 0.87; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.6, 0.79; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.59, 0.83; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.02, 0.77; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.21, 0.47; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.08, 0.46; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 79.01, 0.47; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.01, 0.45; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.97, 0.48; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.92, 0.5; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.91, 0.47; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.88, 0.48; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.87, 0.4; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.82, 0.53; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.79, 0.42; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.66, 0.44; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.54, 0.44; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.15, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.13, 0.21	93.81	11	N/A	N/A
GCF_002024325.1_ASM202432v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.68	0.95	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.68	0.95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 91.05, 0.89; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.93, 0.77; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.07, 0.87; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.53, 0.8; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.53, 0.84; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.02, 0.78; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.23, 0.46; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.23, 0.47; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.04, 0.48; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 79.04, 0.47; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.01, 0.44; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.96, 0.5; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.9, 0.48; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.88, 0.48; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.85, 0.4; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.84, 0.53; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.72, 0.43; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.64, 0.44; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.55, 0.45; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.15, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.98, 0.22	93.81	11	N/A	N/A
GCF_002028305.1_ASM202830v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.58	0.95	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.58	0.95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 91.01, 0.88; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.64, 0.8; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.14, 0.84; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.69, 0.79; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.56, 0.82; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.08, 0.77; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 79.3, 0.5; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.16, 0.45; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 79.12, 0.48; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.04, 0.49; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.04, 0.45; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 79.03, 0.51; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.03, 0.47; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 79.03, 0.46; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.93, 0.5; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.8, 0.41; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.58, 0.43; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.45, 0.43; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.31, 0.46; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.16, 0.45; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.13, 0.21	93.81	11	N/A	N/A
GCF_003060765.1_ASM306076v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.57	0.95	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.57	0.95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 91.07, 0.88; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.58, 0.8; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.12, 0.84; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.67, 0.8; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.58, 0.83; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.1, 0.77; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 79.29, 0.47; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 79.24, 0.51; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.15, 0.46; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 79.07, 0.51; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 79.07, 0.49; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.04, 0.44; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.02, 0.47; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 79.02, 0.47; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 78.99, 0.48; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.85, 0.43; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.57, 0.44; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.39, 0.43; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.23, 0.46; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.2, 0.45; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.95, 0.21	93.81	11	N/A	N/A
GCF_001506285.1_ASM150628v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.17	0.91	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.17	0.91	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 90.95, 0.87; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.25, 0.77; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.1, 0.89; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.36, 0.78; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.21, 0.82; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 82.81, 0.77; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.27, 0.4; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.18, 0.48; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.13, 0.46; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.12, 0.46; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.01, 0.48; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.99, 0.42; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.98, 0.5; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.87, 0.5; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.84, 0.47; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.78, 0.5; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.56, 0.45; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.45, 0.44; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.45, 0.42; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.35, 0.45; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.05, 0.22	93.53	11	N/A	N/A
GCF_001506365.1_ASM150636v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.13	0.91	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.13	0.91	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 90.98, 0.85; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.12, 0.78; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.16, 0.88; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.38, 0.76; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.2, 0.85; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 82.97, 0.77; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.33, 0.42; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.11, 0.48; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.04, 0.48; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.04, 0.45; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.02, 0.46; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.93, 0.48; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.9, 0.51; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.89, 0.43; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.83, 0.48; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.76, 0.48; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.57, 0.46; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.5, 0.45; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.4, 0.44; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.32, 0.45; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.06, 0.22	94.29	11	N/A	N/A
GCF_000184205.1_ASM18420v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.53	0.89	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.53	0.89	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 90.88, 0.89; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 86.47, 0.81; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 84.15, 0.78; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.05, 0.87; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.57, 0.82; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 82.83, 0.77; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.36, 0.43; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.14, 0.46; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 79.04, 0.49; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.99, 0.47; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.97, 0.4; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.92, 0.45; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.91, 0.5; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 78.81, 0.48; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.77, 0.49; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.75, 0.49; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.68, 0.48; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.66, 0.44; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.59, 0.45; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.36, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.89, 0.21	94.6	11	N/A	N/A
GCF_001506185.1_ASM150618v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.09	0.93	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.09	0.93	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 91.05, 0.87; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.28, 0.77; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.03, 0.87; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.32, 0.79; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.22, 0.84; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 82.93, 0.77; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.5, 0.44; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.29, 0.44; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 79.16, 0.48; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.11, 0.47; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.07, 0.47; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.05, 0.44; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 79.02, 0.43; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.87, 0.48; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.85, 0.47; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.81, 0.51; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.44, 0.42; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.39, 0.45; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.36, 0.45; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.22, 0.45; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.09, 0.22	94.62	11	N/A	N/A
GCF_001506425.1_ASM150642v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.12	0.93	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	97.12	0.93	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 91.01, 0.88; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.24, 0.78; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 84.08, 0.87; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.52, 0.78; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.23, 0.83; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 82.98, 0.79; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.29, 0.45; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.16, 0.48; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.05, 0.44; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.03, 0.48; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.99, 0.49; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.98, 0.45; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.96, 0.44; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.92, 0.49; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.85, 0.48; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.74, 0.53; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.54, 0.42; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.47, 0.46; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.42, 0.45; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.31, 0.45; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.96, 0.22	94.62	11	N/A	N/A
