fasta_header,hit_num,sseq_length,sseq_accession,sseq_description,bitscore,evalue,matched_residues,alignment_length,percent_identity,qseq_length
2019_08_19_25_1492R_75,9,1493,MG461444,"Bacillus pumilus strain LBUM139 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,10,1412,KX363807,"Bacillus pumilus strain BP-hd-4 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,11,1437,KX023237,"Bacillus sp. strain ARD23 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,12,1434,KX023236,"Bacillus pumilus strain ARD21 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,13,1437,KX023231,"Bacillus pumilus strain ARD14 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,14,1433,KX023226,"Bacillus pumilus strain ARD5 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,15,3704641,CP000813,"Bacillus pumilus SAFR-032 chromosome, complete genome",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,16,1489,KT583512,"Bacillus sp. B-3-17 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,17,1511,KT583467,"Bacillus sp. C-2-21 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,18,1490,KT583333,"Bacillus sp. A-1-32 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,19,1422,KT719885,"Bacillus invictae strain MSL_3055 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,20,1422,KT719578,"Bacillus invictae strain MER_TA_174 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,21,1494,KR085935,"Bacillus pumilus strain IHBB 11092 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,22,1496,KR085886,"Bacillus pumilus strain IHBB 9966 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,23,1450,KP728956,"Bacillus sp. FJAT-22482 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,24,1510,LC055599,"Uncultured Bacillus sp. gene for 16S rRNA, partial sequence, clone: CXZX69",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,25,1500,KP212128,"Uncultured bacterium clone HR21-6 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,26,1454,KM265462,"Bacillus pumilus strain 2.1 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,27,1487,KJ524515,"Bacillus pumilus strain BF17 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,28,1540,KF734912,"Bacillus pumilus strain Jo2 16S ribosomal RNA (rrsA) gene, complete sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,29,1454,KF863829,"Bacillus sp. hb29 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,30,1489,KC414715,"Bacillus aerophilus strain KUDC1736 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,31,1478,KC414710,"Bacillus altitudinis strain KUDC1731 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,32,1545,JQ435673,"Bacillus pumilus strain PR13 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,33,1545,JQ435672,"Bacillus pumilus strain PR12 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,34,1423,JN699023,"Bacillus safensis strain Bs18 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,35,1420,JF309249,"Bacillus sp. 3528BRRJ 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,36,1504,AB576891,"Bacillus sp. CSL09-1 gene for 16S rRNA, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,37,1541,EU308307,"Bacillus sp. FIA07 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,38,1501,EU870500,"Bacillus pumilus strain Sua-BAC003 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,39,1453,EU869263,"Bacillus pumilus strain BG-B79 16S ribosomal RNA (rrs) gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,40,1434,EU379253,"Bacillus pumilus strain 1RN-3E 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,41,1437,EU379249,"Bacillus pumilus strain 1RN-3B 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,42,1459,AM237370,"Bacillus pumilus partial 16S rRNA gene, isolate OS-70",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,43,1455,AY690701,"Bacillus sp. MH07 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,44,1423,AY167882,"Bacillus pumilus strain SAFN-034 16S ribosomal RNA gene, partial sequence",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,45,1458,AB167393,Bacillus sp. TP72 gene for 16S ribosomal RNA,2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,46,1471,AB020208,"Bacillus pumilus gene for 16S ribosomal RNA, strain: OM-F6",2188.77,0,1213,1213,100,1213
2019_08_19_25_1492R_75,47,1445,FJ237280,"Bacillus pumilus strain XJAS-ZB-14 16S ribosomal RNA gene, partial sequence",2185.17,0,1212,1213,99.91755977,1213
2019_08_19_25_1492R_75,48,1442,FJ237277,"Bacillus pumilus strain XJAS-ZB-28 16S ribosomal RNA gene, partial sequence",2185.17,0,1212,1213,99.91755977,1213
2019_08_19_25_1492R_75,49,1425,MG937685,"Bacillus pumilus strain SML_M152 16S ribosomal RNA gene, partial sequence",2181.56,0,1210,1212,99.8349835,1213
2019_08_19_25_1492R_75,50,1494,AM062687,"Bacillus pumilus 16S rRNA gene, isolate 13vg2e",2180.66,0,1210,1213,99.75267931,1213
2019_08_19_26_1492R_82,1,1466,HQ812330,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000639 small subunit ribosomal RNA gene, partial sequence",1975.07,0,1135,1162,97.67641997,1166
2019_08_19_26_1492R_82,2,1463,HQ804968,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000607 small subunit ribosomal RNA gene, partial sequence",1973.27,0,1137,1166,97.51286449,1166
2019_08_19_26_1492R_82,3,1393,MH930446,"Streptococcus sanguinis strain LPB0227 16S ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,4,2449527,LS483346,"Streptococcus sanguinis strain NCTC11085 genome assembly, chromosome: 1",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,5,1475,AB821291,"Streptococcus sanguinis gene for 16S ribosomal RNA, partial sequence, strain: SK1284_K2-1",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,6,1475,AB821292,"Streptococcus sanguinis gene for 16S ribosomal RNA, partial sequence, strain: SK1282_P23",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,7,1459,JX010904,"Uncultured Firmicutes bacterium clone 7H56 16S ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,8,1462,HQ820088,"Uncultured organism clone ELU0181-T360-S-NIPCRAMgANa_000128 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,9,1458,HQ820043,"Uncultured organism clone ELU0181-T360-S-NIPCRAMgANa_000083 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,10,1469,HQ812266,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000575 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,11,1459,HQ812244,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000553 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,12,1469,HQ812225,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000534 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,13,1460,HQ812070,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000379 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,14,1461,HQ811890,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000199 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,15,1460,HQ805081,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000720 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,16,1458,HQ805016,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000655 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,17,1460,HQ804578,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000217 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,18,1457,HQ803257,"Uncultured organism clone ELU0153-T424-S-NIPCRAMgANa_000075 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,19,1466,HQ798851,"Uncultured organism clone ELU0143-T325-S-NIPCRAMgANa_000166 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,20,1465,HQ772951,"Uncultured organism clone ELU0072-T477-S-NIPCRAMgANa_000014 small subunit ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,21,1459,FM997294,"Uncultured bacterium partial 16S rRNA gene, clone 16sps25-1d08.w2ka",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,22,1426,GU907527,"Streptococcus sanguinis strain C62 16S ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,23,2388435,CP000387,"Streptococcus sanguinis SK36, complete genome",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,24,1506,AF385545,"Streptococcus sp. oral clone AY020 16S ribosomal RNA gene, partial sequence",1970.57,0,1134,1162,97.59036145,1166
2019_08_19_26_1492R_82,25,1427,KJ803951,"Streptococcus sanguinis strain CCFM8394 16S ribosomal RNA gene, partial sequence",1969.66,0,1135,1164,97.50859107,1166
2019_08_19_26_1492R_82,26,1421,KJ803950,"Streptococcus sanguinis strain CCFM8393 16S ribosomal RNA gene, partial sequence",1968.76,0,1133,1161,97.58828596,1166
2019_08_19_26_1492R_82,27,4275,MK330590,"Streptococcus sanguinis strain 4416_10 16S ribosomal RNA gene, partial sequence; 16S-23S ribosomal RNA intergenic spacer, complete sequence; and 23S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,28,1416,MK681451,"Streptococcus sanguinis strain 28S 16S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,29,2296927,LS483385,"Streptococcus sanguinis strain NCTC7863 genome assembly, chromosome: 1",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,30,2331387,LS483364,"Streptococcus sanguinis strain NCTC11086 genome assembly, chromosome: 1",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,31,1458,MF360197,"Uncultured Streptococcus sp. clone OS144 16S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,32,1528,KU978267,"Uncultured bacterium clone EHB-P0392 #15 16S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,33,1511,LT558834,"Streptococcus sanguinis partial 16S rRNA gene, strain Marseille-P759",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,34,1482,LC145554,"Streptococcus sanguinis gene for 16S ribosomal RNA, partial sequence, strain: JCM 5708",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,35,1509,KF933773,"Streptococcus sanguinis strain ChDC B259 16S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,36,1499,KM225755,"Streptococcus sanguinis strain S3 16S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,37,1470,HQ639572,"Uncultured bacterium clone Ph.pi-F-DM-HN-1-127 16S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,38,1479,KF733682,"Streptococcus sanguinis strain ChDC B357 16S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,39,1461,JX010887,"Uncultured Firmicutes bacterium clone 4H35 16S ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,40,1450,HQ758194,"Uncultured organism clone ELU0041-T385-S-NIPCRAMgANb_000599 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,41,1460,HQ812232,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000541 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,42,1467,HQ812142,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000451 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,43,1466,HQ812087,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000396 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,44,1459,HQ811977,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000286 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,45,1463,HQ806695,"Uncultured organism clone ELU0157-T387-S-NIPCRAMgANb_000547 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,46,1454,HQ806149,"Uncultured organism clone ELU0157-T387-S-NIPCRAMgANb_000001 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,47,1467,HQ805415,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_001054 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,48,1460,HQ805204,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000843 small subunit ribosomal RNA gene, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,49,1510,FR852978,Uncultured bacterium clone P3-B3.seq,1966.06,0,1133,1162,97.50430293,1166
2019_08_19_26_1492R_82,50,1470,NR_113260,"Streptococcus sanguinis strain JCM 5708 16S ribosomal RNA, partial sequence",1966.06,0,1133,1162,97.50430293,1166
2019_08_19_27_1492R_96,1,1459,JX010904,"Uncultured Firmicutes bacterium clone 7H56 16S ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,2,1466,HQ812330,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000639 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,3,1469,HQ812266,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000575 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,4,1459,HQ812244,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000553 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,5,1469,HQ812225,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000534 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,6,1467,HQ812142,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000451 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,7,1466,HQ812087,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000396 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,8,1460,HQ812070,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000379 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,9,1461,HQ811890,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000199 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,10,1460,HQ805081,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000720 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,11,1460,HQ804578,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000217 small subunit ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,12,1506,AF385545,"Streptococcus sp. oral clone AY020 16S ribosomal RNA gene, partial sequence",1631.53,0,942,966,97.51552795,969
2019_08_19_27_1492R_96,13,1459,HQ811977,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000286 small subunit ribosomal RNA gene, partial sequence",1627.02,0,941,966,97.41200828,969
2019_08_19_27_1492R_96,14,1393,MH930446,"Streptococcus sanguinis strain LPB0227 16S ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,15,2449527,LS483346,"Streptococcus sanguinis strain NCTC11085 genome assembly, chromosome: 1",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,16,1427,KJ803951,"Streptococcus sanguinis strain CCFM8394 16S ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,17,1421,KJ803950,"Streptococcus sanguinis strain CCFM8393 16S ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,18,1424,KJ803949,"Streptococcus sanguinis strain CCFM8392 16S ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,19,1475,AB821291,"Streptococcus sanguinis gene for 16S ribosomal RNA, partial sequence, strain: SK1284_K2-1",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,20,1475,AB821292,"Streptococcus sanguinis gene for 16S ribosomal RNA, partial sequence, strain: SK1282_P23",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,21,1462,HQ820088,"Uncultured organism clone ELU0181-T360-S-NIPCRAMgANa_000128 small subunit ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,22,1458,HQ820043,"Uncultured organism clone ELU0181-T360-S-NIPCRAMgANa_000083 small subunit ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,23,1449,HQ811875,"Uncultured organism clone ELU0167-T400-S-NIPCRAMgANa_000184 small subunit ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,24,1463,HQ806695,"Uncultured organism clone ELU0157-T387-S-NIPCRAMgANb_000547 small subunit ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,25,1458,HQ805016,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000655 small subunit ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
2019_08_19_27_1492R_96,26,1463,HQ804968,"Uncultured organism clone ELU0155-T288-S-NIPCRAMgANa_000607 small subunit ribosomal RNA gene, partial sequence",1622.51,0,940,966,97.30848861,969
