,header,sseq_length,sseq_accession,sseq_description,bitscore,evalue,matched_residues,alignment_length,percent_identity,qseq_length,hit_num
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1279.0,AB849370,"Pseudobutyrivibrio sp. CA49 gene for 16S ribosomal RNA, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,12
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1492.0,AB616543,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-C-158",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,13
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,510.0,JF656574,"Uncultured bacterium clone GDIC2IK01AGZ1D 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,14
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1496.0,HQ399969,"Uncultured rumen bacterium clone L102RC-6-G11 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,15
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1502.0,HQ399745,"Uncultured rumen bacterium clone L102RC-3-C11 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,16
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,750.0,HM105395,"Uncultured Firmicutes bacterium clone L2j03UD 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,17
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,795.0,HM105383,"Uncultured Firmicutes bacterium clone L2h23UD 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,18
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,795.0,HM105164,"Uncultured Firmicutes bacterium clone L1j17UD 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,19
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,796.0,HM105084,"Uncultured Firmicutes bacterium clone L1f15UD 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,20
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,794.0,HM105069,"Uncultured Firmicutes bacterium clone L1e17UD 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,21
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,795.0,HM104990,"Uncultured Firmicutes bacterium clone L1a04UD 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,22
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,726.0,GU563954,"Uncultured bacterium clone RC213 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,23
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1496.0,EU714408,"Butyrivibrio sp. K3 16S ribosomal RNA gene, complete sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,24
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1496.0,EU714406,"Butyrivibrio sp. 3 16S ribosomal RNA gene, complete sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,25
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1238.0,FJ032624,"Uncultured bacterium clone TRT143 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,26
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1442.0,AJ250365,"Butyrivibrio fibrisolvens 16S rRNA gene, strain 16.4",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,27
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1525.0,AF202262,"Pseudobutyrivibrio ruminis strain pC-XS7 16S ribosomal RNA gene, partial sequence",313.269,1.65427e-81,176.0,178.0,98.87640449438202,178.0,28
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,513.0,JF639084,"Uncultured bacterium clone GDIC2IK01A8BOA 16S ribosomal RNA gene, partial sequence",311.466,5.77395e-81,177.0,179.0,98.88268156424581,178.0,29
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1484.0,DQ393012,"Rumen bacterium 8/9293-24 16S ribosomal RNA gene, partial sequence",310.564,2.01531e-80,175.0,178.0,98.31460674157303,178.0,30
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1447.0,DQ393010,"Rumen bacterium 8/9293-21 16S ribosomal RNA gene, partial sequence",310.564,2.01531e-80,175.0,178.0,98.31460674157303,178.0,31
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1473.0,DQ392996,"Rumen bacterium 37H-28A 16S ribosomal RNA gene, partial sequence",310.564,2.01531e-80,175.0,178.0,98.31460674157303,178.0,32
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1361.0,MF144078,"Uncultured rumen bacterium clone NR_G1_14 16S ribosomal RNA gene, partial sequence",309.662,2.01531e-80,174.0,176.0,98.86363636363636,178.0,33
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1429.0,KF698029,"Bacterium LB2011 16S ribosomal RNA gene, partial sequence",309.662,2.01531e-80,175.0,178.0,98.31460674157303,178.0,34
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,482.0,JF651035,"Uncultured bacterium clone GDIC2IK01BSWSH 16S ribosomal RNA gene, partial sequence",309.662,2.01531e-80,176.0,178.0,98.87640449438202,178.0,35
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,502.0,JF647009,"Uncultured bacterium clone GDIC2IK01AU8IF 16S ribosomal RNA gene, partial sequence",309.662,2.01531e-80,176.0,178.0,98.87640449438202,178.0,36
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,504.0,JF636822,"Uncultured bacterium clone GDIC2IK01A6LMA 16S ribosomal RNA gene, partial sequence",309.662,2.01531e-80,176.0,178.0,98.87640449438202,178.0,37
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,499.0,JF632745,"Uncultured bacterium clone GDIC2IK01EM6LZ 16S ribosomal RNA gene, partial sequence",309.662,2.01531e-80,176.0,178.0,98.87640449438202,178.0,38
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1490.0,GU324362,"Rumen bacterium NK3A75 16S ribosomal RNA gene, partial sequence",309.662,2.01531e-80,175.0,178.0,98.31460674157303,178.0,39
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,330.0,LT976082,"uncultured Pseudobutyrivibrio sp. partial 16S rRNA gene, isolate Igm-sheep",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,40
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,454.0,KF698506,"Bacterium YAB3003 16S ribosomal RNA gene, partial sequence",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,41
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,452.0,KF698469,"Bacterium XPB1001 16S ribosomal RNA gene, partial sequence",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,42
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,449.0,KF698236,"Bacterium NB2010 16S ribosomal RNA gene, partial sequence",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,43
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,450.0,KF697925,"Bacterium FB2001 16S ribosomal RNA gene, partial sequence",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,44
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,448.0,KF697879,"Bacterium AE2024 16S ribosomal RNA gene, partial sequence",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,45
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1494.0,KR068173,"Uncultured rumen bacterium clone YAK-E86 16S ribosomal RNA gene, partial sequence",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,46
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1523.0,AB824605,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: T3_3_34",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,47
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1492.0,JX218535,"Uncultured rumen bacterium clone MXAP1A-A11 16S ribosomal RNA gene, partial sequence",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,48
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1493.0,AB612543,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-B-24",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,49
Cam_31072019_Iso_6_27F_41,>Cam_31072019_Iso_6_27F_41,1489.0,AB616304,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-A-CA179",308.761,7.03411e-80,175.0,178.0,98.31460674157303,178.0,50
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1423.0,KF697989,"Bacterium FD2005 16S ribosomal RNA gene, partial sequence",2060.73,0.0,1156.0,1160.0,99.6551724137931,1160.0,1
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1435.0,KF697786,"Bacterium AC2012 16S ribosomal RNA gene, partial sequence",2060.73,0.0,1156.0,1160.0,99.6551724137931,1160.0,2
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1398.0,JF781302,"Lachnospiraceae bacterium 3F22C 16S ribosomal RNA gene, partial sequence",2060.73,0.0,1156.0,1160.0,99.6551724137931,1160.0,3
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1491.0,GU324409,"Rumen bacterium NK4C38 16S ribosomal RNA gene, partial sequence",2052.62,0.0,1154.0,1160.0,99.48275862068967,1160.0,4
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1487.0,GU324358,"Rumen bacterium NK2A35 16S ribosomal RNA gene, partial sequence",2052.62,0.0,1154.0,1160.0,99.48275862068967,1160.0,5
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1487.0,GU324357,"Rumen bacterium NK2A14 16S ribosomal RNA gene, partial sequence",2051.72,0.0,1154.0,1160.0,99.48275862068967,1160.0,6
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1522.0,AY854291,"Uncultured bacterium clone CATTLE_29 16S ribosomal RNA gene, partial sequence",2051.72,0.0,1154.0,1160.0,99.48275862068967,1160.0,7
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1404.0,JF781301,"Lachnospiraceae bacterium 3F21C 16S ribosomal RNA gene, partial sequence",2049.91,0.0,1155.0,1161.0,99.48320413436691,1160.0,8
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1348.0,AY858542,"Uncultured bacterium clone ELAND_95 16S ribosomal RNA gene, partial sequence",2039.09,0.0,1152.0,1160.0,99.3103448275862,1160.0,9
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1461.0,AB849411,"Lachnospiraceae bacterium CA60 gene for 16S ribosomal RNA, partial sequence",2033.68,0.0,1150.0,1160.0,99.13793103448276,1160.0,10
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1492.0,AB612766,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-C-67",2033.68,0.0,1150.0,1160.0,99.13793103448276,1160.0,11
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1492.0,AB616342,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-B-130",2033.68,0.0,1150.0,1160.0,99.13793103448276,1160.0,12
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1492.0,AB614869,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-B-132",2029.17,0.0,1149.0,1160.0,99.05172413793103,1160.0,13
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1419.0,HQ404371,"Butyrivibrio fibrisolvens strain WG-1 16S ribosomal RNA gene, partial sequence",2025.57,0.0,1151.0,1165.0,98.79828326180258,1160.0,14
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1523.0,AB512030,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-17",2024.67,0.0,1148.0,1160.0,98.9655172413793,1160.0,15
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1523.0,AB512027,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-14",2024.67,0.0,1148.0,1160.0,98.9655172413793,1160.0,16
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1523.0,AB506631,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: ST-E12",2015.65,0.0,1146.0,1160.0,98.79310344827587,1160.0,17
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1351.0,JQ316643,"Lachnospiraceae bacterium 4C56CA 16S ribosomal RNA gene, partial sequence",1994.01,0.0,1124.0,1130.0,99.46902654867257,1160.0,18
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1196.0,AB730699,"Lachnospiraceae bacterium RM58 gene for 16S rRNA, partial sequence",1924.58,0.0,1120.0,1148.0,97.5609756097561,1160.0,19
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1420.0,KF698523,"Bacterium YGD2002 16S ribosomal RNA gene, partial sequence",1881.3,0.0,1119.0,1162.0,96.29948364888124,1160.0,20
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1524.0,AB512053,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-40",1881.3,0.0,1119.0,1162.0,96.29948364888124,1160.0,21
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1508.0,EU842743,"Uncultured bacterium clone 1103200827372 16S ribosomal RNA gene, partial sequence",1872.28,0.0,1117.0,1162.0,96.12736660929431,1160.0,22
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1432.0,AF001754,"Unidentified rumen bacterium RF22 16S ribosomal RNA gene, partial sequence",1855.15,0.0,1115.0,1161.0,96.03789836347975,1160.0,23
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1494.0,AB555116,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-A-CA51",1854.25,0.0,1113.0,1162.0,95.78313253012048,1160.0,24
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1392.0,FJ681210,"Uncultured bacterium clone 5-6C18 16S ribosomal RNA gene, partial sequence",1850.64,0.0,1112.0,1162.0,95.69707401032701,1160.0,25
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1128.0,AB730698,"Lachnospiraceae bacterium RM56 gene for 16S rRNA, partial sequence",1849.74,0.0,1068.0,1088.0,98.16176470588235,1160.0,26
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1455.0,AF371604,"Uncultured bacterium clone p-2581-9F5 16S ribosomal RNA gene, partial sequence",1847.03,0.0,1107.0,1156.0,95.76124567474048,1160.0,27
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1399.0,HQ155628,"Uncultured prokaryote clone 07122804-ZSS_Z7_EU_4_1_18 16S ribosomal RNA gene, partial sequence",1846.13,0.0,1108.0,1157.0,95.76490924805532,1160.0,28
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1451.0,EU842906,"Uncultured bacterium clone 1103200830865 16S ribosomal RNA gene, partial sequence",1839.82,0.0,1110.0,1163.0,95.44282029234738,1160.0,29
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1461.0,AJ518873,Lachnobacterium sp. wal 14165 16S rRNA gene,1838.92,0.0,1110.0,1163.0,95.44282029234738,1160.0,30
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1366.0,EF532763,"Uncultured bacterium clone 1_2_42 16S ribosomal RNA gene, partial sequence",1837.12,0.0,1107.0,1160.0,95.43103448275862,1160.0,31
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1493.0,AB614906,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-B-169",1836.21,0.0,1110.0,1163.0,95.44282029234738,1160.0,32
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1524.0,AB494776,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: A52",1831.71,0.0,1109.0,1163.0,95.35683576956147,1160.0,33
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1369.0,FJ681565,"Uncultured bacterium clone 5-7L18 16S ribosomal RNA gene, partial sequence",1828.1,0.0,1107.0,1162.0,95.26678141135973,1160.0,34
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1355.0,EU765182,"Uncultured bacterium clone B3_295 16S small subunit ribosomal RNA gene, partial sequence",1825.39,0.0,1107.0,1163.0,95.18486672398969,1160.0,35
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1383.0,JX095462,"Uncultured bacterium clone Hda2-67 16S ribosomal RNA gene, partial sequence",1822.69,0.0,1097.0,1147.0,95.640802092415,1160.0,36
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1366.0,GQ358515,"Uncultured Lachnospiraceae bacterium clone SHTP750 16S ribosomal RNA gene, partial sequence",1819.08,0.0,1107.0,1164.0,95.10309278350515,1160.0,37
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1355.0,AY980707,"Uncultured bacterium clone LM38 16S ribosomal RNA gene, partial sequence",1816.38,0.0,1105.0,1163.0,95.01289767841789,1160.0,38
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1529.0,AY442825,"Bacterium YE61 16S ribosomal RNA gene, partial sequence",1816.38,0.0,1105.0,1163.0,95.01289767841789,1160.0,39
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1524.0,AY442824,"Bacterium YE60 16S ribosomal RNA gene, partial sequence",1816.38,0.0,1105.0,1163.0,95.01289767841789,1160.0,40
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1367.0,GQ358436,"Uncultured Lachnospiraceae bacterium clone SHTP424 16S ribosomal RNA gene, partial sequence",1814.57,0.0,1106.0,1164.0,95.01718213058419,1160.0,41
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1435.0,HQ790188,"Uncultured organism clone ELU0119-T296-S-NI_000178 small subunit ribosomal RNA gene, partial sequence",1811.87,0.0,1104.0,1163.0,94.926913155632,1160.0,42
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1366.0,GQ358503,"Uncultured Lachnospiraceae bacterium clone SHTP684 16S ribosomal RNA gene, partial sequence",1811.87,0.0,1104.0,1163.0,94.926913155632,1160.0,43
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1355.0,AY916154,"Uncultured bacterium clone M372 16S ribosomal RNA gene, partial sequence",1811.87,0.0,1104.0,1163.0,94.926913155632,1160.0,44
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1479.0,AB849383,"Pseudobutyrivibrio sp. CA5 gene for 16S ribosomal RNA, partial sequence",1801.95,0.0,1100.0,1161.0,94.74590869939708,1160.0,45
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1521.0,NR_104737,"Eubacterium oxidoreducens strain G41 16S ribosomal RNA, partial sequence",1801.95,0.0,1100.0,1161.0,94.74590869939708,1160.0,46
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1367.0,GQ358485,"Uncultured Lachnospiraceae bacterium clone SHTP616 16S ribosomal RNA gene, partial sequence",1800.15,0.0,1101.0,1162.0,94.75043029259896,1160.0,47
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1529.0,AB270078,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: T28H60F93",1800.15,0.0,1100.0,1162.0,94.66437177280551,1160.0,48
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1358.0,GQ358414,"Uncultured Lachnospiraceae bacterium clone SGYA746 16S ribosomal RNA gene, partial sequence",1797.44,0.0,1099.0,1161.0,94.6597760551249,1160.0,49
Cam_31072019_Iso_4_27F_44,>Cam_31072019_Iso_4_27F_44,1371.0,FJ833454,"Uncultured bacterium clone J1Q201_31G04 16S ribosomal RNA gene, partial sequence",1797.44,0.0,1102.0,1160.0,95.0,1160.0,50
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1519.0,MN075469,"Streptococcus equinus strain CNU 77-41 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,1
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1501.0,MN075456,"Streptococcus equinus strain CNU 77-8 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,2
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1430.0,MN075454,"Streptococcus equinus strain CNU 77-23 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,3
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1521.0,MN075452,"Streptococcus equinus strain CNU 77-21 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,4
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1523.0,MN075430,"Streptococcus equinus strain CNU 24 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,5
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1537.0,MN075429,"Streptococcus equinus strain CNU 23 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,6
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1548.0,MN075422,"Streptococcus equinus strain CNU 8 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,7
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1529.0,MN075421,"Streptococcus equinus strain CNU 13 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,8
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1511.0,MN075419,"Streptococcus equinus strain CNU 11 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,9
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1508.0,MN075418,"Streptococcus equinus strain CNU 10 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,10
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1513.0,MN075414,"Streptococcus equinus strain CNU G6 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,11
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1479.0,MN075411,"Streptococcus equinus strain CNU G3 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,12
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1867673.0,LR594042,"Streptococcus gallolyticus subsp. gallolyticus strain NCTC8133 genome assembly, chromosome: 1",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,13
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1873522.0,LR134282,"Streptococcus equinus strain NCTC8140 genome assembly, chromosome: 1",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,14
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1498.0,MF380371,"Streptococcus equinus strain DMF7 16S ribosomal RNA gene, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,15
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1490.0,LC269355,"Streptococcus sp. JCM 7880 gene for 16S ribosomal RNA, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,16
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1486.0,LC269354,"Streptococcus sp. JCM 7878 gene for 16S ribosomal RNA, partial sequence",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,17
Cam_31072019_Iso_10_27F_34,>Cam_31072019_Iso_10_27F_34,1501.0,LC145574,"Streptococcus equinus gene for 16S ribosomal RNA, partial sequence, strain: JCM 5802",2049.01,0.0,1139.0,1140.0,99.91228070175438,1139.0,18
